發生地點,發生時間點,行政區,車種,受傷人數,緯度,經度
臺北市中正區重慶北路1段 / 臺北市中正區鄭州路,2018/1/23 下午 04:00:00,中正區,拼裝車-其他車;普通重型-機車;乘客-人,3,25.049229,121.513341
臺北市中正區重慶北路1段 / 臺北市中正區忠孝西路1段,2018/4/22 下午 08:40:00,中正區,自用-小客車;普通重型-機車;乘客-人,2,25.047332,121.513323
臺北市中正區重慶北路1段 / 臺北市中正區忠孝西路1段,2018/8/7 下午 02:22:00,中正區,自用-小貨車(含客、貨兩用);普通重型-機車,1,25.04734,121.511431
臺北市中正區重慶北路1段前0.0公尺,2018/2/7 上午 09:36:00,中正區,普通重型-機車;計程車-小客車,1,25.047166,121.513291
臺北市中正區重慶南路1段 / 臺北市中正區愛國西路,2018/1/16 上午 10:35:00,中正區,租賃車-小客車;普通重型-機車;乘客-人,2,25.035216,121.512412
臺北市中正區重慶南路1段 / 臺北市中正區愛國西路,2018/6/25 下午 11:12:00,中正區,普通重型-機車;普通重型-機車,1,25.035216,121.512412
臺北市中正區重慶南路1段 / 臺北市中正區愛國西路,2018/7/5 下午 01:04:00,中正區,自用-小貨車(含客、貨兩用);普通重型-機車,1,25.035466,121.512433
臺北市中正區重慶南路1段 / 臺北市中正區愛國西路,2018/2/12 上午 01:45:00,中正區,租賃車-小客車;普通重型-機車,1,25.035502,121.512524
臺北市中正區重慶南路1段 / 臺北市中正區愛國西路,2018/7/13 下午 05:00:00,中正區,自用-小客車;普通重型-機車,1,25.035518,121.512513
臺北市中正區重慶南路1段 / 臺北市中正區愛國西路,2018/1/1 上午 01:40:00,中正區,普通重型-機車,1,25.03552,121.512643
臺北市中正區重慶南路1段 / 臺北市中正區愛國西路,2018/11/25 上午 11:19:00,中正區,普通重型-機車;普通重型-機車,1,25.035564,121.512628
臺北市中正區重慶南路1段 / 臺北市中正區愛國西路,2018/11/15 下午 08:21:00,中正區,腳踏自行車-慢車;計程車-小客車,1,25.035585,121.512406
臺北市中正區重慶南路1段 / 臺北市中正區愛國西路,2018/9/13 下午 04:30:00,中正區,普通重型-機車;租賃車-小客車,1,25.035628,121.512529
臺北市中正區重慶南路1段 / 臺北市中正區寶慶路,2018/1/18 上午 09:55:00,中正區,自用-小貨車(含客、貨兩用);普通重型-機車,1,25.041001,121.513119
臺北市中正區重慶南路1段 / 臺北市中正區寶慶路,2018/4/21 下午 09:29:00,中正區,計程車-小客車;行人-人,1,25.041038,121.513063
臺北市中正區重慶南路1段 / 臺北市中正區寶慶路,2018/2/8 下午 09:15:00,中正區,自用-小客車;行人-人,1,25.041122,121.513081
臺北市中正區重慶南路1段 / 臺北市中正區貴陽街1段,2018/3/12 下午 02:30:00,中正區,自用-小客車;普通重型-機車;乘客-人,2,25.038768,121.512837
臺北市中正區重慶南路1段 / 臺北市中正區貴陽街1段,2018/10/4 上午 10:00:00,中正區,計程車-小客車;普通重型-機車,1,25.038768,121.512837
臺北市中正區重慶南路1段 / 臺北市中正區貴陽街1段,2018/8/24 下午 12:04:00,中正區,自用-小客車;普通輕型-機車,1,25.038768,121.512837
臺北市中正區重慶南路1段 / 臺北市中正區貴陽街1段,2018/6/28 下午 09:29:00,中正區,租賃車-小客車;普通重型-機車,1,25.038768,121.512837
臺北市中正區重慶南路1段 / 臺北市中正區貴陽街1段,2018/2/12 上午 11:32:00,中正區,普通重型-機車;普通重型-機車,1,25.038768,121.512837
臺北市中正區重慶南路1段 / 臺北市中正區貴陽街1段,2018/1/30 上午 09:52:00,中正區,自用-小客車;普通重型-機車,1,25.038736,121.512864
臺北市中正區重慶南路1段 / 臺北市中正區貴陽街1段,2018/1/1 下午 02:30:00,中正區,民營公車-大客車;普通重型-機車,1,25.038785,121.512864
臺北市中正區重慶南路1段 / 臺北市中正區貴陽街1段,2018/10/31 下午 03:20:00,中正區,普通重型-機車;普通重型-機車;普通重型-機車,3,25.038771,121.512793
臺北市中正區重慶南路1段 / 臺北市中正區貴陽街1段,2018/11/23 上午 07:44:00,中正區,計程車-小客車;普通重型-機車,1,25.038771,121.512815
臺北市中正區重慶南路1段 / 臺北市中正區貴陽街1段,2018/11/9 下午 12:07:00,中正區,遊覽車-大客車;行人-人,1,25.038772,121.51278
臺北市中正區重慶南路1段 / 臺北市中正區貴陽街1段,2018/12/12 下午 07:39:00,中正區,普通重型-機車;普通輕型-機車;乘客-人,2,25.038819,121.51281
臺北市中正區重慶南路1段 / 臺北市中正區貴陽街1段,2018/7/26 上午 08:30:00,中正區,計程車-小客車;普通重型-機車,1,25.038782,121.51282
臺北市中正區重慶南路1段 / 臺北市中正區漢口街1段,2018/9/18 下午 10:53:00,中正區,普通重型-機車;計程車-小客車;行人-人,2,25.045177,121.513247
臺北市中正區重慶南路1段 / 臺北市中正區漢口街1段,2018/9/25 下午 10:05:00,中正區,普通重型-機車;普通重型-機車,1,25.045173,121.513231
臺北市中正區重慶南路1段 / 臺北市中正區漢口街1段,2018/11/14 上午 08:39:00,中正區,普通重型-機車;自用-小貨車(含客、貨兩用),1,25.045175,121.513232
臺北市中正區重慶南路1段 / 臺北市中正區漢口街1段,2018/11/7 上午 09:13:00,中正區,普通重型-機車;普通重型-機車;乘客-人;乘客-人,3,25.045175,121.513232
臺北市中正區重慶南路1段 / 臺北市中正區漢口街1段,2018/6/1 下午 12:05:00,中正區,遊覽車-大客車;行人-人,1,25.045175,121.513232
臺北市中正區重慶南路1段 / 臺北市中正區漢口街1段,2018/7/15 上午 01:17:00,中正區,計程車-小客車;行人-人,1,25.045175,121.513232
臺北市中正區重慶南路1段 / 臺北市中正區漢口街1段,2018/10/27 上午 09:25:00,中正區,普通重型-機車;普通重型-機車,1,25.045175,121.513232
臺北市中正區重慶南路1段 / 臺北市中正區漢口街1段,2018/2/17 下午 11:15:00,中正區,普通重型-機車;普通重型-機車,1,25.045187,121.513231
臺北市中正區重慶南路1段 / 臺北市中正區漢口街1段,2018/3/3 下午 06:00:00,中正區,普通重型-機車;普通重型-機車,2,25.045291,121.513724
臺北市中正區重慶南路1段 / 臺北市中正區漢口街1段,2018/6/3 下午 10:34:00,中正區,自用-小客車;普通重型-機車,1,25.051916,121.496046
臺北市中正區重慶南路1段 / 臺北市中正區衡陽路,2018/1/12 上午 10:45:00,中正區,自用-小客車;普通重型-機車,1,25.04229,121.513161
臺北市中正區重慶南路1段 / 臺北市中正區衡陽路,2018/8/27 下午 09:40:00,中正區,計程車-小客車;普通重型-機車,1,25.042336,121.513187
臺北市中正區重慶南路1段 / 臺北市中正區衡陽路,2018/2/9 下午 11:23:00,中正區,計程車-小客車;普通重型-機車;乘客-人,2,25.04234,121.51319
臺北市中正區重慶南路1段 / 臺北市中正區衡陽路,2018/2/2 下午 05:10:00,中正區,普通重型-機車;行人-人,1,25.042349,121.51307
臺北市中正區重慶南路1段 / 臺北市中正區衡陽路,2018/4/23 下午 11:22:00,中正區,自用-小貨車(含客、貨兩用);普通重型-機車,1,25.042363,121.513124
臺北市中正區重慶南路1段 / 臺北市中正區衡陽路,2018/4/30 下午 12:51:00,中正區,自用-小客車;普通重型-機車,1,25.042363,121.513185
臺北市中正區重慶南路1段 / 臺北市中正區開封街1段,2018/8/25 下午 01:04:00,中正區,普通重型-機車;普通重型-機車;乘客-人,1,25.045664,121.513808
臺北市中正區重慶南路1段 / 臺北市中正區開封街1段,2018/6/10 下午 10:59:00,中正區,普通重型-機車;普通重型-機車;乘客-人,2,25.045992,121.513244
臺北市中正區重慶南路1段 / 臺北市中正區開封街1段,2018/7/29 下午 11:20:00,中正區,計程車-小客車;普通重型-機車,1,25.045992,121.513244
臺北市中正區重慶南路1段 / 臺北市中正區開封街1段,2018/11/27 下午 05:52:00,中正區,自用-小客車;普通重型-機車,1,25.046025,121.513228
臺北市中正區重慶南路1段 / 臺北市中正區開封街1段,2018/11/4 上午 10:50:00,中正區,普通重型-機車;普通重型-機車,1,25.046619,121.514171
臺北市中正區重慶南路1段 / 臺北市中正區凱達格蘭大道,2018/11/13 上午 11:50:00,中正區,租賃車-小客車;普通重型-機車,1,25.039879,121.512959
臺北市中正區重慶南路1段 / 臺北市中正區武昌街1段,2018/4/10 下午 11:10:00,中正區,普通重型-機車;普通重型-機車,2,25.044043,121.513188
臺北市中正區重慶南路1段 / 臺北市中正區武昌街1段,2018/8/28 下午 10:55:00,中正區,普通重型-機車;普通重型-機車,2,25.044056,121.513227
臺北市中正區重慶南路1段 / 臺北市中正區武昌街1段,2018/12/7 上午 08:15:00,中正區,普通重型-機車;普通重型-機車;普通重型-機車,2,25.044085,121.513226
臺北市中正區重慶南路1段 / 臺北市中正區襄陽路,2018/10/26 上午 11:45:00,中正區,普通重型-機車;普通重型-機車,1,25.043432,121.513239
臺北市中正區重慶南路1段 / 臺北市中正區襄陽路,2018/5/8 上午 11:05:00,中正區,租賃車-小客車;普通重型-機車,1,25.043446,121.513272
臺北市中正區重慶南路1段 / 臺北市中正區襄陽路,2018/8/25 下午 06:05:00,中正區,普通重型-機車;普通重型-機車,1,25.043456,121.513214
臺北市中正區重慶南路1段 / 臺北市中正區襄陽路,2018/1/3 上午 04:35:00,中正區,計程車-小客車;普通重型-機車,1,25.043465,121.513212
臺北市中正區重慶南路1段 / 臺北市中正區襄陽路,2018/4/27 上午 05:46:00,中正區,普通重型-機車;普通重型-機車;乘客-人,3,25.043468,121.513211
臺北市中正區重慶南路1段 / 臺北市中正區襄陽路,2018/7/19 下午 01:48:00,中正區,計程車-小客車;普通重型-機車,1,25.043468,121.513211
臺北市中正區重慶南路1段 / 臺北市中正區襄陽路,2018/8/24 上午 09:25:00,中正區,自用-小客車;行人-人,1,25.043468,121.513211
臺北市中正區重慶南路1段 / 臺北市中正區襄陽路,2018/6/7 下午 09:25:00,中正區,自用-小客車;普通重型-機車,1,25.043468,121.513211
臺北市中正區重慶南路1段 / 臺北市中正區襄陽路,2018/1/26 下午 02:25:00,中正區,自用-小客車;普通重型-機車,1,25.043468,121.513211
臺北市中正區重慶南路1段 / 臺北市中正區襄陽路,2018/7/21 下午 11:40:00,中正區,普通重型-機車;普通重型-機車,1,25.043468,121.513211
臺北市中正區重慶南路1段 / 臺北市中正區襄陽路,2018/1/31 下午 06:10:00,中正區,普通重型-機車;普通重型-機車,1,25.043482,121.513319
臺北市中正區重慶南路1段 / 臺北市中正區襄陽路,2018/2/12 下午 07:15:00,中正區,普通重型-機車;普通重型-機車,2,25.043492,121.513235
臺北市中正區重慶南路1段 / 臺北市中正區襄陽路,2018/3/31 下午 09:00:00,中正區,普通重型-機車,1,25.043586,121.513209
臺北市中正區重慶南路1段 / 臺北市中正區沅陵街,2018/5/25 上午 06:00:00,中正區,普通重型-機車,1,25.042896,121.513091
臺北市中正區重慶南路1段 / 臺北市中正區忠孝西路1段,2018/6/11 下午 03:37:00,中正區,自用-小客車;大型重型2(250-550C.C.)-機車,1,25.047138,121.51325
臺北市中正區重慶南路1段 / 臺北市中正區忠孝西路1段,2018/8/29 下午 05:04:00,中正區,計程車-小客車;行人-人,1,25.047219,121.513332
臺北市中正區重慶南路1段 / 臺北市中正區重慶南路1段,2018/12/4 上午 11:01:00,中正區,租賃車-小客車;普通重型-機車,1,25.036217,121.512518
臺北市中正區重慶南路1段 / 臺北市中正區重慶南路1段,2018/11/23 下午 03:10:00,中正區,自用-小客車;普通重型-機車,1,25.036231,121.512528
臺北市中正區重慶南路1段 / 臺北市中正區重慶南路1段,2018/4/3 上午 07:55:00,中正區,自用-小客車;普通重型-機車,1,25.036231,121.51254
臺北市中正區重慶南路1段 / 臺北市中正區重慶南路1段,2018/8/12 下午 08:54:00,中正區,普通輕型-機車,1,25.037043,121.512626
臺北市中正區重慶南路1段 / 臺北市中正區重慶南路1段,2018/10/16 下午 09:40:00,中正區,自用-小客車;普通重型-機車,1,25.037085,121.512637
臺北市中正區重慶南路1段 / 臺北市中正區重慶南路1段,2018/11/1 下午 05:20:00,中正區,普通重型-機車;自用-小客車,1,25.045175,121.513232
臺北市中正區重慶南路1段 / 臺北市中正區重慶南路1段,2018/8/30 下午 12:20:00,中正區,普通重型-機車;普通重型-機車,1,25.046894,121.513403
臺北市中正區重慶南路1段100號前0.0公尺,2018/12/15 下午 12:40:00,中正區,普通重型-機車;自用-小客車,1,25.043727,121.51318
臺北市中正區重慶南路1段105號前0.0公尺,2018/11/5 上午 10:51:00,中正區,普通重型-機車;行人-人,2,25.042868,121.513219
臺北市中正區重慶南路1段116號前0.0公尺,2018/1/20 下午 09:03:00,中正區,普通重型-機車,1,25.041959,121.513113
臺北市中正區重慶南路1段11號前0.0公尺,2018/11/19 下午 03:56:00,中正區,普通重型-機車;普通重型-機車,2,25.046368,121.513276
臺北市中正區重慶南路1段124號前0.0公尺,2018/11/27 下午 04:35:00,中正區,普通重型-機車;普通重型-機車,1,25.036543,121.51259
臺北市中正區重慶南路1段126巷前0.0公尺,2018/1/8 下午 07:20:00,中正區,普通重型-機車;普通重型-機車;乘客-人,3,25.037472,121.51278
臺北市中正區重慶南路1段130號前0.0公尺,2018/12/14 上午 08:10:00,中正區,自用-小客車;普通重型-機車;乘客-人,2,25.036686,121.512584
臺北市中正區重慶南路1段130號前0.0公尺,2018/12/31 下午 03:20:00,中正區,普通重型-機車;普通重型-機車,2,25.036795,121.512629
臺北市中正區重慶南路1段136巷前0.0公尺,2018/5/17 下午 02:11:00,中正區,自用-小客車;普通重型-機車,1,25.036308,121.511732
臺北市中正區重慶南路1段18號前0.0公尺,2018/7/30 上午 11:40:00,中正區,自用-小客車;普通重型-機車;計程車-小客車;乘客-人,1,25.04631,121.513223
臺北市中正區重慶南路1段1號前0.0公尺,2018/6/19 下午 06:50:00,中正區,租賃車-小客車;普通重型-機車,1,25.046894,121.513403
臺北市中正區重慶南路1段23巷15號前0.0公尺,2018/6/7 上午 08:48:00,中正區,普通重型-機車;普通重型-機車,2,25.045658,121.513806
臺北市中正區重慶南路1段2號前0.0公尺,2018/11/7 下午 12:00:00,中正區,民營公車-大客車;乘客-人;普通重型-機車,1,25.047101,121.51325
臺北市中正區重慶南路1段36號前0.0公尺,2018/5/10 下午 01:50:00,中正區,普通重型-機車;遊覽車-大客車,1,25.044927,121.513082
臺北市中正區重慶南路1段45號前0.0公尺,2018/2/14 下午 04:30:00,中正區,營業用-小貨車(含客、貨兩用);普通重型-機車;乘客-人,1,25.044874,121.513389
臺北市中正區重慶南路1段64號前0.0公尺,2018/11/2 下午 12:02:00,中正區,租賃車-小客車;普通重型-機車,1,25.043676,121.513169
臺北市中正區重慶南路1段7號前0.0公尺,2018/3/13 下午 05:35:00,中正區,普通重型-機車;普通重型-機車,1,25.046386,121.513317
臺北市中正區重慶南路1段86號前0.0公尺,2018/10/12 上午 08:33:00,中正區,自用-小客車;普通重型-機車,1,25.043827,121.511065
臺北市中正區重慶南路1段95號前0.0公尺,2018/2/6 下午 01:45:00,中正區,租賃車-小客車;普通重型-機車,1,25.043165,121.513248
